game_id	section_id	player_id	player_name	player_url	position	Goals	Assists	Points	Shots	SOG	Man-Up G	Man-Down G	GB	TO	CT	FO Won	FOs Taken	Pen	Pen Time	G Min	Goals Allowed	Saves	W	L	T	RC	YC	"Clears	Att"	Clear Pct
100922	1	880558	Kawamoto, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=880558	D	0	0	0	0	0	3*	1*	3*-	""	""	0	0:00	""	""	""	""	""	""	0	0
100922	1	880552	Pires, Mike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=880552	A	1	0	1	3	2	1	1*	0	""	""	0	0:00	""	""	""	""	""	""	0	0
100922	1	775125	Beery, Paul	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=775125	M	0	0	0	0	0	0	0	0	""	""	0	0:00	""	""	""	""	""	""	0	0
100922	1	775129	Foreman, Scott	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=775129	D	0	0	0	0	0	2	0	0	""	""	0	0:00	""	""	""	""	""	""	0	0
100922	1	880556	Stimmel, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=880556	""	0	0	0	1*	0	5*	2*	2*	""	""	0	0:00	""	""	""	""	""	""	0	0
100922	1	986445	McLean, Brandon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=986445	""	0	0	0	0	0	1	0	0	3	4	0	0:00	""	""	""	""	""	""	0	0
100922	1	986447	Sorensen, Brock	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=986447	""	0	0	0	0	0	2	0	1	""	""	0	0:00	""	""	""	""	""	""	0	0
100922	1	880557	Woodson, Bryce	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=880557	""	0	0	0	1*	0	1	1	0	""	""	0	0:00	""	""	""	""	""	""	0	0
100922	1	775130	Lowery, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=775130	""	0	0	0	0	0	0	0	1*	""	""	0	0:00	""	""	""	""	""	""	0	0
100922	1	880545	David, Conor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=880545	""	0	0	0	0	0	0	0	1	""	""	0	0:00	""	""	""	""	""	""	0	0
100922	1	1087951	Wertz, Dan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=1087951	""	1*	0	1	3	2	0	0	0	""	""	0	0:00	""	""	""	""	""	""	0	0
100922	1	986448	Bambino, Eddie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=986448	""	0	0	0	2	0	0	1*	0	""	""	0	0:00	""	""	""	""	""	""	0	0
100922	1	775121	Green, James	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=775121	""	2	0	2	3	2	0	2	0	""	""	0	0:00	""	""	""	""	""	""	0	0
100922	1	880542	Bowman, Jarred	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=880542	""	0	1	1	0	0	0	0	0	""	""	0	0:00	""	""	""	""	""	""	0	0
100922	1	986442	Bonnani, Joe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=986442	""	0	0	0	1*	0	0	0	0	""	""	0	0:00	""	""	""	""	""	""	0	0
100922	1	1087946	Mack, Kevin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=1087946	""	0	0	0	0	0	0	0	0	""	""	0	0:00	""	""	""	""	""	""	0	0
100922	1	880551	Lathrop, Scott	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=880551	""	0	0	0	0	0	0	0	0	""	""	0	0:00	""	""	""	""	""	""	0	0
100922	1	880554	Powell, Tj	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=880554	""	0	0	0	0	0	0	0	0	""	""	1*	0:30*	""	""	""	""	""	""	0	0
100922	1	1087952	Wilkes, Trey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=1087952	""	0	0	0	1*	1*	2	0	0	6	18	1*	1:00*	""	""	""	""	""	""	0	0
